2020-09-28 17:37:13,"@hkfp @kerokero_HKer #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in this big crisis,… https://t.co/oV8E74kNl3"
2020-09-28 17:36:53,"@JooeySiiu @kerokero_HKer #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in this big crisis,… https://t.co/d6kNZLGiaj"
2020-09-28 17:36:37,"@StewartMcDonald @kerokero_HKer @JooeySiiu #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in… https://t.co/uj8uYVnavS"
2020-09-28 17:36:24,@MichaelDanbyMP @kerokero_HKer @washingtonpost @badiucao @nathanlawkc @SenatorWong @vanbadham @DrewPavlou… https://t.co/E0qSGuSrXT
2020-09-28 17:36:12,"@EconomicTimes @kerokero_HKer #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in this big cri… https://t.co/bDmZ02JOuu"
2020-09-28 17:35:58,"@DiMartinoBooth @kerokero_HKer #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK in this big cr… https://t.co/sB0urirFNv"
2020-09-28 17:35:47,"RT @k20211692: @bonniemalkin More and more HKers were arrested by #NationalSecurityLaw . Many of them are famous activists, but some were a…"
2020-09-28 17:35:46,"@tomgrundy @kerokero_HKer @hkfp @rhodakykwan #Hongkonger is under #HumanitarianCrisis now :(

Pls dont give up #HK… https://t.co/ePCmUAtGuQ"
2020-09-28 17:35:40,RT @iamans2020: @bonniemalkin #NationalSecuritylaw endanger the #HongKongers . #save12hkyouths they have been missing for a months! #StandW…
2020-09-28 17:35:38,"RT @TeeKay35807338: @bonniemalkin #CCP is destroying the one country two system and the freedom of press in Hong Kong. World, let's stand b…"
